channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Vaksin... Yes or no? Sok... Komen,Vaksin... Yes or no? Sok... Komen,@corbuzier,https://yt3.ggpht.com/7k4jFbchFagHe6tmcont-mHuOGQrUjnbyh482MwIEFrobjT-uGiMss4qbiTMV74vp8OE3SuY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@corbuzier,{'value': 'UCYk4LJI0Pr6RBDWowMm-KUw'},True,none,2986,2020-09-15T05:06:02Z,2020-09-15T05:06:02Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Saya nonton tanggal 15-06-2025😅,Saya nonton tanggal 15-06-2025😅,@yayathungkul5203,https://yt3.ggpht.com/ytc/AIdro_l_C19Jsbde4qHCLM1XVZ_nSvdFGbKu_qQClxuTXl4_xZ-dn43AHADrvwf4kW35xk71gA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@yayathungkul5203,{'value': 'UChh1tpkJPLUUD1cBnL5oiCw'},True,none,0,2025-06-15T04:54:28Z,2025-06-15T04:54:28Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Kenapa saya nyasar kesini 😢<br><br>Tp dari dulu sampai sekarang Kang Emil cara bicaranya emang sprti ini ya, sopan bngt,","Kenapa saya nyasar kesini 😢

Tp dari dulu sampai sekarang Kang Emil cara bicaranya emang sprti ini ya, sopan bngt,",@SangKomaru,https://yt3.ggpht.com/AqDFnfCL-1Jnl2YYVALZ0UqzBpBK_5vafEo2jDBo6XKr7KZZpn24bNUuVSYwTZkKM88rZ0DSCA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@SangKomaru,{'value': 'UCi_4Ju0FmZ1DG5VI8ci0kLw'},True,none,2,2024-09-28T01:49:50Z,2024-09-28T01:49:50Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Pap sehat selallu 🫡🫶🤲🙏,Pap sehat selallu 🫡🫶🤲🙏,@Rkkanendaagungagraridwaemiil,https://yt3.ggpht.com/p8k500z3OyXIXJIMdxhmMTtBFK0GqjR6dhMR0R6nD1ArHxT4SXYnVdlpSF-C5UA9LP3alGdRG54=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Rkkanendaagungagraridwaemiil,{'value': 'UC5FdhE0LK9iKGNLi0eUgjqQ'},True,none,2,2024-06-07T11:43:33Z,2024-06-07T11:43:33Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,damnn ternyata ini capres the best❤,damnn ternyata ini capres the best❤,@renyeager17,https://yt3.ggpht.com/zrGKPToSxFmEWlsaRhng-hbdqcU6X3Ry-HzpDxYgCq02BFAhsnN4hxFxzs-umPbGkTqyEfLw6w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@renyeager17,{'value': 'UCBLvz041cfKWtLSNWbHc2HA'},True,none,0,2024-01-26T12:29:19Z,2024-01-26T12:29:19Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Kolot jadi panutan,Kolot jadi panutan,@AchadiatAffandi-lz6ve,https://yt3.ggpht.com/ytc/AIdro_meYAh6NPkc3qZ9RQbztfozX2jknUqc69hcasQTLZa7CCWY6MHmzRI1I6I59gYFhEiQXA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@AchadiatAffandi-lz6ve,{'value': 'UCR_fUECsTX4I_ktKUttXWPg'},True,none,0,2023-12-31T02:10:56Z,2023-12-31T02:10:56Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Kang Emil orang nya baik ramah ,berwibawa ,saya bangga kang Emil jadi gubernur Jawa Barat,","Kang Emil orang nya baik ramah ,berwibawa ,saya bangga kang Emil jadi gubernur Jawa Barat,",@eminnurmini4277,https://yt3.ggpht.com/ytc/AIdro_nDnVsofarR5FvIlcl3H5pCii6hjuBVmJOcw04mVfA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@eminnurmini4277,{'value': 'UCPusxDCAM9kvjYWU-8NPrqQ'},True,none,0,2023-11-08T10:28:37Z,2023-11-08T10:28:37Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Sama. Lahkayak Hubetmur maik Pangkat 😊,Sama. Lahkayak Hubetmur maik Pangkat 😊,@orange8172,https://yt3.ggpht.com/ytc/AIdro_m_c908aJwbMJt0Ygmb5Ujt9-8tXVOjZycte3quSmze0fkmpu50HB8kQEJ2qb7p3MoElQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@orange8172,{'value': 'UCiSvkPy1GgU7q8YQmurxF0w'},True,none,0,2023-09-16T14:03:47Z,2023-09-16T14:03:47Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Notak kagak usah lau pimpa jafi wapresa yuh kasihannn<br>Jangannn. Yaaa. Kalahmental hanis tuh Olanh😮😮😮. Sudahlahfi asah lahikkk kita keluatkan aja apanila Pemilunsidah selesai dama aja kan Pak,"Notak kagak usah lau pimpa jafi wapresa yuh kasihannn
Jangannn. Yaaa. Kalahmental hanis tuh Olanh😮😮😮. Sudahlahfi asah lahikkk kita keluatkan aja apanila Pemilunsidah selesai dama aja kan Pak",@orange8172,https://yt3.ggpht.com/ytc/AIdro_m_c908aJwbMJt0Ygmb5Ujt9-8tXVOjZycte3quSmze0fkmpu50HB8kQEJ2qb7p3MoElQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@orange8172,{'value': 'UCiSvkPy1GgU7q8YQmurxF0w'},True,none,0,2023-09-16T14:03:15Z,2023-09-16T14:03:14Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Kang Emil nyapres saya dukung ayo Kang jd RI 1,Kang Emil nyapres saya dukung ayo Kang jd RI 1,@willykristandy8377,https://yt3.ggpht.com/ytc/AIdro_lgvEBEs4aJ41n2dbg4WWs19-DE6dhueyvj4y_E2Ng=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@willykristandy8377,{'value': 'UC5_pKWMdFYLREnBVNfGn02A'},True,none,1,2023-09-11T06:48:05Z,2023-09-11T06:48:05Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,35.12 bisnis yang timeless,35.12 bisnis yang timeless,@arifsalmansutanto8830,https://yt3.ggpht.com/OuIkoDDH_nr7qofnuTKdUuqrZl-GgjxG-k3_Fio0RxkMwjLAyi4NMUNbB5W4DOn9j6QhHT6kf4k=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@arifsalmansutanto8830,{'value': 'UCi1d5ZgWEprFq9B427tUJcA'},True,none,1,2023-07-22T19:08:36Z,2023-07-22T19:08:36Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Gubernur jawa barat.ridwan kamil,Gubernur jawa barat.ridwan kamil,@samarareni5255,https://yt3.ggpht.com/ytc/AIdro_meLtS1C8gl1i7ctdw977aqXq65ZlRYz3nJcpNHxhajLNpRpb2AVHlBghoDuIef2xu6gQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@samarareni5255,{'value': 'UCPVPptMWiwdBEuM-C3ZWlww'},True,none,0,2023-07-11T08:47:29Z,2023-07-11T08:47:29Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Mudah2an jdi presiden,Mudah2an jdi presiden,@umarparuk4067,https://yt3.ggpht.com/ytc/AIdro_nAu_EWqy4r0WLQKZnyQZzq0Xgo4veMy-HLDxfZIuVyQB0rF15jekeXkTYOKTCAsXdfag=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@umarparuk4067,{'value': 'UCMbTv0coZrcpyg9aVwjCQbg'},True,none,0,2023-04-02T19:02:53Z,2023-04-02T19:02:53Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,RK ternyata masih kanak kanak pikirannya... jangan pilih lagi utk apapun ke depan...,RK ternyata masih kanak kanak pikirannya... jangan pilih lagi utk apapun ke depan...,@zunaidijoenet4729,https://yt3.ggpht.com/ytc/AIdro_n1glT2oxr-iifctKdUxrlNUYI6kJSZO7H0vmiI5C9I2SH2=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@zunaidijoenet4729,{'value': 'UCcHdOEcW_r_3xbG7KOv3DNA'},True,none,0,2023-03-23T05:54:22Z,2023-03-23T05:54:22Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,RK 👍👍👍👍,RK 👍👍👍👍,@denirusmana9491,https://yt3.ggpht.com/ytc/AIdro_lt1LOUYC5xHHeIt9h1GnRrE1ARCSGPNrRKIpmX07k=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@denirusmana9491,{'value': 'UCZ_C_sjtBNJDH78EL3DVJ4g'},True,none,0,2023-01-27T04:05:04Z,2023-01-27T04:05:04Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Tiba tiba ada diberanda, pas ada berita mesjid 1T dijabar","Tiba tiba ada diberanda, pas ada berita mesjid 1T dijabar",@aliliibrahimgozali,https://yt3.ggpht.com/ZlxLnr2CIxx26xHJP9DJrr9ckpyIuX6FhaJai6HmCUgP0ldfck20RctVQ_mGvLrQViDkiog_Sw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@aliliibrahimgozali,{'value': 'UCrCiGGwZy3BO-4kUWIA8DiQ'},True,none,0,2023-01-06T15:19:42Z,2023-01-06T15:19:42Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Nonton hari ini, 2022, semua yg Beliau katakan dan pikirkan 2 tahun lalu adalah relevan. Pemikiran beliau tentang suatu masalah sangat bijak dan berbobot, penuh pertimbangan matang. <br>Gak heran kalo Pak RK bisa bawa Jabar se-pesat ini. <br><a href=""http://www.youtube.com/results?search_query=%23jabarjuara"">#JabarJuara</a>","Nonton hari ini, 2022, semua yg Beliau katakan dan pikirkan 2 tahun lalu adalah relevan. Pemikiran beliau tentang suatu masalah sangat bijak dan berbobot, penuh pertimbangan matang. 
Gak heran kalo Pak RK bisa bawa Jabar se-pesat ini. 
#JabarJuara",@jurnalpejuang,https://yt3.ggpht.com/t4Toe1lTOjCMRMwRFmgpZ2Xm1PsecSuRIQOPOWR4ZWJNeyt-jcBFazGazTOfl7jqX4AuXAytIw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jurnalpejuang,{'value': 'UC656JU7fue_saf7NAUUuIZw'},True,none,1,2022-10-15T07:16:27Z,2022-10-15T07:16:27Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Dedy Corbuizer kurang beretika,  melakukan wawancara memakai pakaian dengan ketiak tak tertutup sempurna. Sama juga tidak menghargai orang yang diwawancarai.","Dedy Corbuizer kurang beretika,  melakukan wawancara memakai pakaian dengan ketiak tak tertutup sempurna. Sama juga tidak menghargai orang yang diwawancarai.",@tbsutisnawinata,https://yt3.ggpht.com/ytc/AIdro_muKPVX99FFBZxz5IRMeOV8QIF5tm94JfQ-g1sUKqzXtckHLYQROfxBJ0buoSjDyztF2w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@tbsutisnawinata,{'value': 'UCi_ju1dEoewBt3YnDD0IoJA'},True,none,0,2022-09-10T03:58:07Z,2022-09-10T03:58:07Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Asalamuallaikum Kang Dedy Maaf Mengagu saya Aslinya Dari Jateng Merantau Ke Bandung Baru 2minggu ini tepatnya Saya Bekerja Di Proyek RS mayapada yg Lagi di Bangun . Maaf Kang Bukanya saya Mau Mengadu Tapi saya Setiap Mau Berangkat Kerja Di jalan Pas Perempatan Lampu Merah Buah Batu Ada.. Wasalamuallikum...,Asalamuallaikum Kang Dedy Maaf Mengagu saya Aslinya Dari Jateng Merantau Ke Bandung Baru 2minggu ini tepatnya Saya Bekerja Di Proyek RS mayapada yg Lagi di Bangun . Maaf Kang Bukanya saya Mau Mengadu Tapi saya Setiap Mau Berangkat Kerja Di jalan Pas Perempatan Lampu Merah Buah Batu Ada.. Wasalamuallikum...,@deatt9963,https://yt3.ggpht.com/oitjSfdbVkXBfLh9Bbzw7e8fhYNg07nH3zcNLKRC1YgRsUqF_kmefKrOv-jiOuAr1Ecqcbz6hw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@deatt9963,{'value': 'UCTOUgs0ZbL-nYdyGVZ8noJw'},True,none,0,2022-08-07T16:50:43Z,2022-08-07T16:50:43Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,alhamdulillah saya belum divaksin sama sekali.,alhamdulillah saya belum divaksin sama sekali.,@ayundahidayat2747,https://yt3.ggpht.com/TN_88JqIY4IAAcB3enD8PY-KyLwbzJwSht4UXZKim6_pVvzaz_D9ox7vMFkkm608Wh49mswEoDs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ayundahidayat2747,{'value': 'UCrouF8CxFDODFs5ldhOyZfA'},True,none,0,2022-07-14T11:27:34Z,2022-07-14T11:27:34Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Dari awal sy nyimak Masya  Allah Tabarakallah. Pak Gub RK, sangat bijaksana dalam menyikapi semua masalah dan mengambil keputusan <br><br>Sy warga lampung, saat ini sy berada di Hong Kong Pak Gub, dan Om Dedi 🙏☺<br><br>Untuk denda yng tdk pke masker di Hk,  dendanya $5.000<br>Rupiah nya hampir 10 juta, karena krus  dollar ke Rupiah saat ini,  1905<br><br>Apalagi waktu parah²nya covid 19, denda nya di tinggikan sampai $20.000, baik untuk orang Hk, ataupun untuk TKW <br>Tapi saat ini Alhamdulillah udah membaik, karena Hk sangat di siplin dan tegas, untuk suntik vaksin saat ini, vaksin yang ke 4 😃<br><br>Sehat selalu Pak Gub RK, dan Om Dedi, semoga atas izin dan Ridha Allah swt <br>Pak Gub RK jadi President RI 2024. Aamiin Aamiin Yaa Rabbal&#39;alamin 🤲🙏✊✊<br><br>Mohon maaf, Hatur nuhun 🙏","Dari awal sy nyimak Masya  Allah Tabarakallah. Pak Gub RK, sangat bijaksana dalam menyikapi semua masalah dan mengambil keputusan 

Sy warga lampung, saat ini sy berada di Hong Kong Pak Gub, dan Om Dedi 🙏☺

Untuk denda yng tdk pke masker di Hk,  dendanya $5.000
Rupiah nya hampir 10 juta, karena krus  dollar ke Rupiah saat ini,  1905

Apalagi waktu parah²nya covid 19, denda nya di tinggikan sampai $20.000, baik untuk orang Hk, ataupun untuk TKW 
Tapi saat ini Alhamdulillah udah membaik, karena Hk sangat di siplin dan tegas, untuk suntik vaksin saat ini, vaksin yang ke 4 😃

Sehat selalu Pak Gub RK, dan Om Dedi, semoga atas izin dan Ridha Allah swt 
Pak Gub RK jadi President RI 2024. Aamiin Aamiin Yaa Rabbal'alamin 🤲🙏✊✊

Mohon maaf, Hatur nuhun 🙏",@dwihanumchenel5183,https://yt3.ggpht.com/kwi68-azmmtbnqzq2wuxyun56_8wOiCDxTfG1WbGeY1aA7xNuf0IFqDKAdLOgkHnUx6XGv64JQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@dwihanumchenel5183,{'value': 'UCAC8le2TNkSuT54MCz1hWEA'},True,none,0,2022-07-14T10:38:02Z,2022-07-14T10:38:02Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Sama dg suami sy selalu bilang ;<br>Kata Ibu sy..<br><br>Sy sbg isteri bangga dan respect skl lihat anak selalu menomor satu kan ibunya dan bapaknya.,"Sama dg suami sy selalu bilang ;
Kata Ibu sy..

Sy sbg isteri bangga dan respect skl lihat anak selalu menomor satu kan ibunya dan bapaknya.",@rvbaskoro431,https://yt3.ggpht.com/ytc/AIdro_lkvZL6_kz1dOZZNlAfaTAAvzD815r_d0GFkV8C9bR31YRZeGPylgyyE4sM5v8Yxu6Veg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rvbaskoro431,{'value': 'UCIBsvLrEtSr-BxItHgzP0xw'},True,none,0,2022-07-13T21:22:41Z,2022-07-13T21:22:41Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Lob bapak🫶,Lob bapak🫶,@brigitaciciliab,https://yt3.ggpht.com/ie-b7h-9zTOo4vZGvWSTuNgq2q0DC-cB0QjdhFGEWcSOedX6_K_QFBC2TE7esVqFtbbfMHQbYkk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@brigitaciciliab,{'value': 'UCtkGFy2G8Hnkm1MtSXZENvA'},True,none,0,2022-07-09T03:43:35Z,2022-07-09T03:43:35Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Semua tertata..semua keputusan bukan semata diambil tanpa teori keilmuan dan dipraktekkan..anies n kang emil 2024 nyokk..,Semua tertata..semua keputusan bukan semata diambil tanpa teori keilmuan dan dipraktekkan..anies n kang emil 2024 nyokk..,@pujiwinarsih8612,https://yt3.ggpht.com/ytc/AIdro_lzm6NLutUjU_yW9A59BNTHCTtEeNunrmYsNav4oieGJnQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@pujiwinarsih8612,{'value': 'UCjS_ZbqDVN93ybFD33YGqkg'},True,none,0,2022-07-07T01:49:37Z,2022-07-07T01:49:37Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Semoga Kang Emil gak jadi golongan cebong,Semoga Kang Emil gak jadi golongan cebong,@aisrockz8003,https://yt3.ggpht.com/ytc/AIdro_nL7r5ykHQJdJNvmAnOgqTweT8MmOwTSDGKyrUdexi7UcI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@aisrockz8003,{'value': 'UCrQfKiFu97sEKPk1D1fVxNA'},True,none,0,2022-07-01T21:54:53Z,2022-07-01T21:54:53Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Ya allah bisa ga ya aku di jodohkan dg lelaki seperti sosok kang emil,pemikirannya,attiude ,personality nya,agamanya.amin ya allah ya robalalamin.🤲🏻","Ya allah bisa ga ya aku di jodohkan dg lelaki seperti sosok kang emil,pemikirannya,attiude ,personality nya,agamanya.amin ya allah ya robalalamin.🤲🏻",@shintasilvia9184,https://yt3.ggpht.com/3EYbr6Iy-8fnAdb_PO6GZ-eU4dczRJse1xhN3eDY4hwclMRCBk5MMAtIw4_l4HPUCw1Ic7IOi28=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@shintasilvia9184,{'value': 'UCI4AeZp5lfAH3rP32qUPQCA'},True,none,0,2022-06-30T12:22:16Z,2022-06-30T12:22:16Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,👍👍👍,👍👍👍,@yunitime6094,https://yt3.ggpht.com/t7Ve-hzpxwk2pEmeBemA53TYlEtE2xJFlincj9Mvaa8CkJXlHIzTud9B3D2qnzIcpm0nKoK7ydU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@yunitime6094,{'value': 'UCcpNn3lt4oEPE8bnOxZfkyA'},True,none,0,2022-06-30T05:18:55Z,2022-06-30T05:18:55Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Pak EMIL, bner2 pemimpin yg cerdas dn arif","Pak EMIL, bner2 pemimpin yg cerdas dn arif",@eniyahdaffa1408,https://yt3.ggpht.com/ytc/AIdro_n5jhBMgdrE7WFnKKuwEKK0iT9LUeTW0oTCmGRsck3QGRhqsGcoCesxpa6j0WBHnWJxxg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@eniyahdaffa1408,{'value': 'UCHHHFAry58U4y7C9_IE56Ew'},True,none,0,2022-06-27T15:16:53Z,2022-06-27T15:16:53Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,Edan teu gubernur aing......mantooooooooll,Edan teu gubernur aing......mantooooooooll,@eriahmadfaridl5019,https://yt3.ggpht.com/Nwfh0UhoZCipZDFaaS0NWRg1jmka6n_ggc9u3iZ-g979GrzRh9fDZCriRCB4pZfKTZbszJDoNBY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@eriahmadfaridl5019,{'value': 'UCbqwqwg80aLXlCNxqwuhiFg'},True,none,1,2022-06-26T12:17:44Z,2022-06-26T12:17:44Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Seorang pemimpin yg 👍👍👍👍👍👍salam sehat selalu Kang Emil,Aamiin 🤲🤲🤲","Seorang pemimpin yg 👍👍👍👍👍👍salam sehat selalu Kang Emil,Aamiin 🤲🤲🤲",@itabintarti6620,https://yt3.ggpht.com/ytc/AIdro_k5oaOVrprlAExo9u40TUA2AS7BIYE8FCqCulO0SoU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@itabintarti6620,{'value': 'UCMFsDiTluCM7V-KGtMnvaYw'},True,none,0,2022-06-25T23:09:16Z,2022-06-25T23:09:16Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Iya gw gila, bego, kepribadian banyak g hanya biporal...gw stress, gw bar bar","Iya gw gila, bego, kepribadian banyak g hanya biporal...gw stress, gw bar bar",@alquranhidup3368,https://yt3.ggpht.com/ytc/AIdro_k9dxTDwJQI8vUEjUYE8RfXKCVu85kbE3QaBSooJ7w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@alquranhidup3368,{'value': 'UCcZwVZpWfIJ_duds0GoyCwQ'},True,none,0,2022-06-25T14:07:29Z,2022-06-25T14:07:29Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,fixed... kang RK go to R1 di 2024❤👍👍,fixed... kang RK go to R1 di 2024❤👍👍,@thearwins4577,https://yt3.ggpht.com/ytc/AIdro_m8X9mT-HZG5lKIiCAJykIcmXqiL55IlVyGqWptac3ezJgf6r2Can8euNwXp4DTBFAbEw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thearwins4577,{'value': 'UC7ly0bh-k2ZHadaVL_QxHsA'},True,none,0,2022-06-25T02:36:34Z,2022-06-25T02:36:34Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,2022 msih Nonton...<br>Bismillah bisa yuukk 2024 Pak Ridwan jadi pemimpin Indonesia....<br>💪💪💪💪💪,"2022 msih Nonton...
Bismillah bisa yuukk 2024 Pak Ridwan jadi pemimpin Indonesia....
💪💪💪💪💪",@MentariSenja-th2wg,https://yt3.ggpht.com/1B9aUlC801-dvKsaZ21b382PyCIA9Ubs7muyqV3-Dh1TxXxA8eRTYL7a33qfy3U0GNWZRmF2pw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@MentariSenja-th2wg,{'value': 'UCbcj9SS3BcIIbYZIopFUzhQ'},True,none,0,2022-06-24T15:09:07Z,2022-06-24T15:09:07Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,betol bahan percobaan,betol bahan percobaan,@merinia4033,https://yt3.ggpht.com/ytc/AIdro_k0PVo4Ayjzf9FlRcdjZAQYBwK430_hLvWlP9jgikQjC65W-ONDWjkk4dykteuHJ96HgQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@merinia4033,{'value': 'UCtK5SS530UpbpsIXx_a4XIw'},True,none,0,2022-06-24T07:26:39Z,2022-06-24T07:26:39Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Walaupun podcast sudah berusia satu tahun, tapi tetap inspiratif. Kang RK pemimpin tauladan Jawa Barat, Istimewa....mendengar dan menerapkan nasihat Ibunya &quot; kata IBU SAYA , kalau ada KHAWATIR PEMIMPIN DI DEPAN. Pemimpin luar biasa membawa JABAR JUARA.  Salam hormat, salah satu rakyat Jawa Barat yang Bangga dipimpin Kang RK","Walaupun podcast sudah berusia satu tahun, tapi tetap inspiratif. Kang RK pemimpin tauladan Jawa Barat, Istimewa....mendengar dan menerapkan nasihat Ibunya "" kata IBU SAYA , kalau ada KHAWATIR PEMIMPIN DI DEPAN. Pemimpin luar biasa membawa JABAR JUARA.  Salam hormat, salah satu rakyat Jawa Barat yang Bangga dipimpin Kang RK",@paristiyantinurwardani6865,https://yt3.ggpht.com/ytc/AIdro_l2LhCYPlyz1OmodG_5bKYOG8JdX78ZYdwZBspyiD4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@paristiyantinurwardani6865,{'value': 'UCDJmpyzL7El8ofXtzitbmSg'},True,none,0,2022-06-24T00:32:43Z,2022-06-24T00:32:43Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Kami dukung Ridwan Kamil atau Ganjar jadi pemimpin Indonesia, menggantikan Pak Jokowi...","Kami dukung Ridwan Kamil atau Ganjar jadi pemimpin Indonesia, menggantikan Pak Jokowi...",@rakjatketjiltv8072,https://yt3.ggpht.com/LsWjUPo2HTcQSKmzwEDyPVbe9QD1WrnhZavUzvWa4hbfHQpw5ZN6eV7vWiF6_de3TzzMqSbpBA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rakjatketjiltv8072,{'value': 'UC9ff3IUNbhk_QGFEWzXGnww'},True,none,0,2022-06-23T17:18:49Z,2022-06-23T17:18:49Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,ⁿ9⁹,ⁿ9⁹,@asokaanggraini4106,https://yt3.ggpht.com/ytc/AIdro_mc4Qg1IjvvhGGxNXulPcrJm6Df6u2VqCtDtGnsqM0VAZc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@asokaanggraini4106,{'value': 'UCf1NZ7vFynzLU5exNNW7CLw'},True,none,0,2022-06-23T14:51:12Z,2022-06-23T14:51:12Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Mugi Kang Emil janten Presiden,,Aamiin","Mugi Kang Emil janten Presiden,,Aamiin",@rdneulisys2835,https://yt3.ggpht.com/ytc/AIdro_m0yOhKoPZUAzYzGBFnkRxiHPOQTz2kADKqhRWNDts=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rdneulisys2835,{'value': 'UC31qbCx_RXgsqn_skBQXTJQ'},True,none,0,2022-06-23T14:15:32Z,2022-06-23T14:15:32Z
UCYk4LJI0Pr6RBDWowMm-KUw,tRE70FZ_gWQ,"Ridwan Kamil The Real Presiden 2024<br><a href=""https://www.youtube.com/shorts/ckjttWe2Ph4"">https://youtube.com/shorts/ckjttWe2Ph4?feature=share</a>","Ridwan Kamil The Real Presiden 2024
https://youtube.com/shorts/ckjttWe2Ph4?feature=share",@gerakannasionalindonesiajuara,https://yt3.ggpht.com/bflP9HWpdp0cr1TN8J5K0kq_W6oEcjo-9sgl3h3jMwHmehxLhzt8Wm9ocEMjbbDoTFhW3TAiMSo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gerakannasionalindonesiajuara,{'value': 'UCVW8n5ea8bVO5wgrgxK5fOQ'},True,none,0,2022-06-23T11:03:37Z,2022-06-23T11:03:37Z
